"buildpermits","faillisementen","dax","cac40","ftse","sp500","fin_stress","GAS_EU","OIL_BRENT","GOLD","Short_interest","Long_interest"
"-52","-135","0.00957059818053096","-0.00028008874450336","0.0129887392895078","0.00404525254568533","0.1091","0.0500000000000007","-7.39","5.44","-0.1528","5.029"
"595","87","0.0546718807322115","0.012087502305242","0.0119809739850183","0.0340502314092612","0.0928","0.21","0.510000000000002","-5.95999999999998","-0.1685","4.93"
"-167","4","-0.090330191317868","-0.111149288989605","-0.0621710895117591","-0.0968311448208681","0.0699","-0.0600000000000005","1.77","-3.62","-0.0148999999999999","4.916"
"54","2","-0.0628690221750379","-0.0354665581816533","-0.0492151851641349","-0.0663585345479358","0.1685","-0.0199999999999996","-3.01","1.15999999999997","-0.0472000000000001","4.826"
"-472","-26","0.0718918782012423","0.0849973837978144","0.0574778339712108","0.0740070171655907","0.1426","-0.0899999999999999","1.24","-2.54999999999995","-0.0265999999999993","5.016"
"511","117","-0.0228057394211376","-0.0335052367081392","-0.0290417244239549","0.00507727619249909","0.1557","-0.12","2.81","11.88","-0.0453000000000001","5.221"
"-154","-104","-0.0106521779260742","-0.0428661411377291","-0.0268753344064372","-0.0253541054918207","0.1229","-0.0300000000000002","-0.73","-2.13","-0.1831","5.17"
"196","100","-0.033089773719496","-0.0271226952350396","-0.0203021584018366","-0.0107982413190246","0.0781","-0.58","-3.18","-2.70000000000005","0.0135000000000005","5.172"
"-672","-20","-0.121971625769678","-0.081103459101616","-0.033863526830709","-0.0662556285291691","0.0906","0.04","1.16","4.86000000000001","-0.1136","4.979"
"251","-58","-0.185872463927224","-0.139435045952787","-0.0862327223471606","-0.0852566327694193","0.1343","0","-0.16","11.03","-0.3706","4.979"
"332","127","0.0566232353052953","0.0623147795642023","0.0274177731270804","0.0179372722626825","0.0606","-0.27","-5.06","-0.360000000000014","-0.383","4.765"
"-693","-59","0.0902861146045275","0.0305716604135249","0.0320041172553953","0.0724842799367105","0.0746","-0.0600000000000001","-1.54","-6.89999999999998","-0.2142","4.62"
"-255","-99","0.0335380733508046","0.0326423645296163","0.00264846228843396","0.00754529660903813","0.0479","-0.0600000000000001","-0.34","-0.310000000000002","-0.0407999999999999","4.89"
"-239","171","-0.0102244205320652","-0.0358175860054004","-0.0101328329634018","-0.0156963785927955","0.1172","-0.34","0.889999999999997","5.65999999999997","-0.00609999999999999","4.969"
"66","-82","-0.0135080163931018","0.000251010539509267","-0.0124297428965647","-0.0209848611197936","0.0871","-0.0300000000000002","0.800000000000001","13.99","0.0183","5.025"
"176","-14","0.0686734417570793","0.0491913253128757","0.0329352242242038","0.0360801066672156","0.0567","-0.0599999999999996","3.4","-1.44","0.0337000000000001","5.272"
"145","-20","-0.068252795311972","-0.0492473431370666","-0.020350541929762","-0.0633846547446835","0.0635","-0.16","1.96","8.62","0.0160999999999998","5.25"
"36","46","-0.0452230593783476","-0.0430630592403567","-0.0157065670403025","-0.0091229693767847","0.06","0.02","-0.259999999999998","11.81","0.0602","5.306"
"224","3","-0.0947880862863872","-0.0922388872674951","-0.0880721177754591","-0.0752143496031783","0.1385","0.0699999999999998","-1.26","6.69","-0.00309999999999988","5.162"
"-220","137","-0.169262414143372","-0.132172306730915","-0.0922180850948049","-0.0822998845936382","0.1469","0.0500000000000003","1.64","-7.88999999999999","-0.0539999999999998","4.993"
"-60","-179","0.00345337187984107","-0.0145012555389776","-0.00446106614029418","0.00486955774176945","0.1526","0.0599999999999996","0.859999999999999","-3.03000000000003","-0.0581","4.711"
"-24","82","-0.293326910894897","-0.192254247901245","-0.12735600983989","-0.116561140508388","0.3002","0.0700000000000003","1.71","8.88","-0.0418000000000003","4.497"
"569","128","0.129809747935647","0.125881940623059","0.0819629843585474","0.0829143961191541","0.2493","0.2","-0.789999999999999","-2.57999999999998","-0.0488","4.58"
"-167","-117","0.0517543475307818","0.0545505986131953","0.0316016974410349","0.0555005710434999","0.2147","0.0600000000000001","-3.37","2.50999999999999","-0.1372","4.555"
"262","-25","-0.137895101857376","-0.0822739128062846","-0.0564899009280122","-0.0622292661977211","0.1441","0.02","4.34","12.85","-0.1831","4.363"
"-1031","96","-0.0513545447890387","-0.042003656376056","-0.0994452044486156","-0.0277974877305516","0.251","0.25","2.73","24.94","-0.1092","4.189"
"112","-18","-0.0758756916783803","-0.064608350732656","0.0244232533626239","-0.0171498294997656","0.3566","0.0600000000000001","1.4","2.11000000000001","-0.1443","3.971"
"834","-19","-0.0495703613051495","-0.050493498443462","-0.0116387694080284","0.00832283659298838","0.4635","0.0700000000000003","-2.31","-18.42","-0.1575","4.013"
"-682","174","0.193737746860205","0.120462094724243","0.0829996001322382","0.0779273400263794","0.3796","0.29","-5.32","-12.37","0.0033000000000003","4.232"
"-390","-37","0.0137189708881884","0.0128100619420977","0.0306265635070506","0.049645711997826","0.5225","0.00999999999999979","0.789999999999999","27.5","-0.1328","3.913"
"761","-20","0.076739289354558","0.0304014119013161","-0.00418357308962314","0.0112585981406284","0.4972","0.00999999999999979","1.74","0.670000000000016","-0.2486","3.722"
"-422","20","0.0797269065256163","0.0400951396114309","0.0307295739988032","0.0160935040134786","0.4211","-0.00999999999999979","0.849999999999998","-5.33000000000004","-0.0219","4.036"
"-139","-161","-0.000940855469513835","0.0310220248755488","0.000985825594828071","0.0177153559439551","0.289","-0.0600000000000001","1.43","8.75","0.0104000000000002","4.185"
"444","273","-0.0676085567398612","-0.0547510957624535","-0.0169167059683417","-0.0120162716714285","0.3165","-0.00999999999999979","-2.73","19.18","0.00689999999999991","4.212"
"-70","-64","0.115627929528188","0.0732358530947543","0.0468643787146767","0.0535042607031233","0.2729","-0.0900000000000003","2.49","-0.0299999999999727","-0.00369999999999981","4.27"
"-217","-19","0.0243083276581135","0.0151783331612787","0.012746110953838","0.00710321639066258","0.2129","0.02","-0.82","10.99","0.0153999999999996","4.409"
"1193","-55","0.0568709418875954","0.0381302882736225","0.0304575512445293","0.0495189849711046","0.1504","0.0700000000000003","1.16","17.04","-0.0126999999999997","4.326"
"-1457","1","0.0232919255381123","0.0223845465143686","-0.0194421086480911","0.0171288470577151","0.189","-0.1","1.25","6.84000000000003","-0.0568","4.181"
"37","36","-0.0100140462012739","0.0236299476827693","0.022853890798757","0.0121350453361053","0.1335","0.02","-0.309999999999999","-8.91000000000003","-0.0190000000000001","4.122"
"549","134","-0.0410121816684015","-0.0272672207712716","-0.023993310223215","-0.0164942041786418","0.1967","-0.0300000000000002","2.93","1.79000000000002","-0.0417000000000001","3.934"
"-434","-163","0.0327781158462699","0.0134394739427943","0.0234366351420334","-0.0169333147130644","0.1275","0.0600000000000001","-0.439999999999998","-3.41000000000003","0.02","4.127"
"20","5","-0.0161387381189027","-0.0012663953336034","-0.0132282986796444","0.0120110280360963","0.1994","0.0300000000000002","4.56","-19.48","0.0371000000000001","4.371"
"791","104","0.0329394626070112","0.0171187107773907","0.00751001893783254","0.0178291113621114","0.1155","0.0599999999999996","-2.73","8.59000000000003","0.0267999999999997","4.422"
"-158","-103","-0.0395404176045986","-0.0232771603210491","-0.0114902356565398","-0.0348922348471667","0.1198","0.27","3.18","5.71999999999997","0.0033000000000003","4.306"
"220","7","-0.0287489483535719","-0.0145886570994662","0.0104143467612019","0.00228473831990428","0.124","0.0599999999999996","4.66","2.42000000000002","-0.00170000000000003","4.146"
"-429","81","0.0280529987800957","0.0128075783976271","0.0246964423175697","0.00932030621827007","0.0616","0.0700000000000003","0.350000000000001","4.76999999999998","0.00429999999999975","4.09"
"-44","-130","0.017152798593207","0.0180231051332331","0.0116152237069649","0.013916952102818","0.06","0.42","6.44","15.18","0.0287000000000002","3.964"
"551","121","0.0410012600622363","0.0125809557656247","0.0169397443665851","0.0378687769068282","0.0381","0.13","-6.77","18.92","0.0230000000000001","3.845"
"1327","-65","0.0310401525328263","0.0177986780980302","0.0233474454549238","0.0319425732114826","0.0319","0.0499999999999998","-3.41","2.69999999999999","0.0028999999999999","3.632"
"-2302","38","-0.000289035389346992","0.0239266294869296","0.00786216400358164","-0.0256157676953057","0.0181","0.45","4.64","-18.05","-0.0278","3.558"
"-121","43","0.022229004429434","0.0285807431383205","0.0236652045972896","0.0187268980560269","0.03","0.0300000000000002","1.28","-0.67999999999995","-0.00709999999999988","3.547"
"442","148","-0.000395485126825079","0.0100360121851146","-0.0150263092274283","-0.0193027609216907","0.0261","0.0299999999999994","7.52","10.5","-0.0011000000000001","3.689"
"-74","-169","-0.0384246169421409","-0.0391227946484669","-0.0191216119078526","-0.0203135115002224","0.0259","0.340000000000001","-1.22","-4.62","0","3.477"
"240","12","0.0638215512792346","0.0520557187033006","0.0332418047883607","0.0295122444890197","0.0338","0.0299999999999994","-3.19","-7.36000000000001","-0.0116000000000001","3.304"
"468","73","0.0277792056466701","0.0260180128407956","0.029613602167073","-0.000142724364505575","0.0521","0.0200000000000005","5.64","8.79000000000002","-0.0145999999999997","3.134"
"-514","-90","0.0634071097178417","0.0512467434334205","0.0325361024456683","0.0353365322718684","0.0247","0.51","3.27","-6.18000000000001","0.00839999999999996","3.269"
"-53","-16","-0.0116940296027597","-0.0118360388945185","0.00276015338205937","-0.011285547502899","0.036","0.14","6.51000000000001","13.45","0.0130999999999997","3.283"
"100","30","0.0434409604633572","0.0446016110011627","0.0335636151474308","0.00692499112119283","0.0413","0.0200000000000005","-1.11000000000001","18.12","0.00660000000000016","3.116"
"588","-39","-0.0230729380778634","-0.0362061046210691","-0.0297197214908049","-0.0179000339063426","0.0404","0.7","-4.45999999999999","13.85","0.0575000000000001","3.279"
"142","141","0.0522382762129823","0.0290917877589933","0.0197204641550854","0.0345812139547279","0.0311","0.18","-2.98","6.77000000000004","0.1643","3.478"
"-98","-186","0.0405388014484593","0.0318513523445052","0.0354320000652084","-0.000952803089930399","0.029","0.0300000000000002","1.21","33.43","0.112","3.353"
"-963","88","0.0479933839014404","0.048183789659614","0.0248714395641088","0.0251478956075806","0.0384","0.47","6.82","39.76","0.0387999999999997","3.327"
"130","-6","0.0212541773322332","0.0105464665792976","0.00540180261207546","0.000453055083400322","0.0455","-0.00999999999999979","-3.65","5.13999999999999","0.0887000000000002","3.476"
"823","81","0.0295854082402833","0.0431322952774256","0.0294506864463937","0.0110347035094502","0.0432","0.04","2.33","2.09000000000003","0.1222","3.656"
"-624","-131","0.00664612763186945","-0.00623489706216773","0.00976008132246697","0.012082366269226","0.03","0.25","8.19","53.5599999999999","0.0712000000000002","3.921"
"-75","59","-0.0541937343491465","-0.0510498113533284","-0.0509692067992091","-0.031404929320316","0.0421","0.0399999999999991","-0.25","64.74","0.0951999999999997","3.964"
"672","-120","-0.00167891413519428","0.00723109018485424","0.0189671176666852","0.0000865927553350687","0.0508","0.00999999999999979","-1.33","-79.24","0.0967000000000002","3.973"
"-556","14","-0.00023577843641398","0.00871349993373194","0.0161374570283428","0.00507298940598844","0.0317","0.290000000000001","5.04000000000001","37.5600000000001","0.1165","3.994"
"96","4","0.030778150594637","0.0305927301647184","-0.00375172940811908","0.0210510566201956","0.023","0.130000000000001","-0.290000000000006","-1.12","0.1243","3.903"
"727","3","0.0244046965885332","0.0163170822662106","0.00921893584439992","0.024269399114309","0.0204","0.0599999999999987","-10.84","-34.4","0.1089","3.778"
"-1078","-24","0.0431231899529667","0.0186292090190161","0.0278596000965621","0.031021812670561","0.0179","0.200000000000001","-4.39","-12.4100000000001","0.1666","3.82"
"569","-1","0.00640321272934585","-0.00395075670861367","-0.0131878464022481","0.0163325511312298","0.0248","0.0199999999999996","0.0999999999999943","42.0500000000001","0.0952000000000002","3.749"
"941","-44","0.0445955703277523","0.0394037085097114","0.0280220632617034","0.0125368668579116","0.02","-0.0700000000000003","3.83000000000001","1.95999999999992","0.0870000000000002","3.819"
"-1519","132","0.0287169760704433","0.0119373392862556","-0.00284930161140906","0.013961131307326","0.0232","-0.33","-8.01000000000001","1.38","0.0676999999999999","4.052"
"-274","-138","-0.0109104937027134","-0.0165384975026761","-0.00510726263398631","-0.0220883370533773","0.0341","-0.0299999999999994","3.46","33.58","0.0663","4.074"
"983","31","0.0295771116797496","0.0211371563492442","0.0218767488989453","0.00993051178469884","0.0918","-0.190000000000001","4.38","-9.85000000000002","0.0726999999999998","3.978"
"-482","-43","0.0686914911781873","0.0562291032624973","0.0221374532914194","0.0423798432532401","0.0522","-0.369999999999999","5.26000000000001","24.47","0.0844","4.194"
"-79","80","0.0620356743776505","0.0238670949744435","0.0263658079926703","0.0320307238518964","0.0314","-0.0199999999999996","0.0799999999999983","-12.0600000000001","0.0960999999999999","4.328"
"795","-107","0.0156424801200732","-0.00807144867034459","-0.00205604223133804","-0.0179769438696766","0.0628","0.0499999999999989","3.83999999999999","-11.65","0.0764000000000005","4.614"
"-57","49","-0.0542968585806634","-0.0514851684900375","-0.038221772300167","-0.0325044711803644","0.0489","0.100000000000001","5.88000000000001","9.72000000000003","0.0683999999999996","4.564"
"-158","-36","0.00709879271717995","-0.0154868321121917","-0.00897084105815438","0.0127815390189303","0.0674","0.209999999999999","-6.40000000000001","0.0299999999999727","0.3274","4.383"
"626","13","0.0288206347048447","0.00931416983499211","0.0256080907477507","0.0351682902627903","0.0852","0.199999999999999","6.33","47.24","0.1981","4.343"
"-824","97","0.0198625169174118","0.022876191279769","0.0386448704187288","0.0147135609401712","0.0493","0.620000000000001","5.73","41.95","-0.0542999999999996","4.376"
"275","-121","-0.0187170506161447","-0.0308015950743101","-0.0439629707879394","-0.0450427826309037","0.0556","0.31","9.67","51.65","-0.0489000000000006","4.209"
"197","-147","0.024697174648745","-0.0100118689291726","0.00378604615801947","-0.00866594967082968","0.0444","0.0199999999999996","-1.08","-3.04999999999995","0.2099","4.338"
"-834","233","-0.163317217035353","-0.142226918797444","-0.0936265968227072","-0.0631138642063087","0.1241","1.21","0.469999999999999","86.4","-0.3669","4.131"
"-286","-195","-0.0152386819712316","-0.0163826014726265","0.000765039462246264","-0.0353797395924484","0.0894","0.140000000000001","2.89999999999999","32.6999999999999","-0.1194","4.046"
"663","-54","-0.032097622827493","-0.0176026251649013","-0.0314532088021906","-0.00597745282641871","0.1762","0.199999999999999","8.46000000000001","46.13","0.2343","3.974"
"0","129","0.0614040463611101","0.0596800843110987","0.0653700564051771","0.0464509519075857","0.1442","1.15","6.91","-58.7199999999999","0.1871","4.21"
"-81","-175","0.0210707389718721","0.00354411824018719","-0.00556798440864981","0.0106176148073933","0.1051","0.190000000000001","13.75","-21.0500000000001","0.0739000000000001","4.362"
"-13","139","-0.100486200840304","-0.122795983521378","-0.073255699232142","-0.0898835539178222","0.1599","0.25","9.11000000000001","0.830000000000041","0.0831","4.734"
"192","31","0.00949624213717826","-0.00962717854510231","-0.0387807032979115","-0.00990829663377379","0.1271","1.74","0.819999999999993","50.28","0.0205000000000002","4.687"
"218","-72","-0.00887633729731263","0.0203366202192914","0.0406808495411024","0.0121167593514935","0.0931","0.270000000000001","-20.02","-100.74","0.00419999999999998","4.398"
"177","78","-0.0965843330249925","-0.105915900736218","-0.139535785088343","-0.0951807650769432","0.1239","0.209999999999999","-14.79","-9.10000000000002","0.0539999999999994","4.353"
"-430","-30","-0.156162889138708","-0.145225494798472","-0.113313227751815","-0.185636473886882","0.3179","1.08","-26.22","-23.3099999999999","0.0939000000000005","4.228"
"334","123","-0.0659899189605042","-0.0665129388563948","-0.0206116275680479","-0.0777983573133056","0.2197","-0.119999999999999","-19.6","-45.76","-0.8748","3.963"
"-86","-16","0.0296995663254158","-0.0137982057446546","0.0335268364543122","0.00779114667349834","0.2435","-0.31","-11.66","55.23","-0.9457","3.647"
"-1117","122","-0.103244589752315","-0.0788697953043496","-0.0663352926338643","-0.0895498795988168","0.1952","-1.61","3.28","42.6","-0.8361","3.763"
"-95","-24","-0.121048265739706","-0.0957110591017063","-0.0801210295796206","-0.11645651319919","0.1841","-2.85","-1.62","84.3099999999999","-0.5134","3.797"
"375","274","0.0608171291625066","0.0380675845998573","0.0247556536116829","0.0819526935612558","0.2593","-0.139999999999999","3.6","-18.73","-0.3076","3.658"
"73","-91","0.154968057650059","0.118287141983815","0.0777889846261548","0.0897722182435992","0.1954","-2.39","4.01","-34.0699999999999","-0.2132","3.771"
"-277","-191","0.0353002385516934","0.0366020831675158","0.040228871713591","0.0517205771551748","0.2013","-0.42","7.09","38.4499999999999","-0.1406","3.853"
"111","265","-0.0271169453603086","-0.0427637735947819","-0.0389336720725009","0.000195808093953254","0.1672","-0.14","10.68","17.02","-0.0538000000000001","3.956"
"446","-102","0.103338355883546","0.0871093130361391","0.0811499281025831","0.0715219493430146","0.1925","-1.28","-3.71000000000001","-11.4399999999999","-0.2529","3.764"
"-831","-146","0.0245400465619703","0.0642243595286836","0.0631691602362707","0.0330093363428547","0.1251","0.25","7.59","15.15","-0.1145","3.609"
"746","132","0.0378060534997147","0.0380958474473552","0.0448157210204236","0.0351000673677468","0.1143","0.21","-4.81","47.21","-0.0884","3.58"
"-307","-72","-0.0469332979557109","-0.0507247567390845","-0.0175472016489238","-0.0199598801971197","0.1325","0.47","5.5","46.5700000000001","-0.0346","3.533"
"-154","36","0.0382243710449348","0.0198858236126647","0.0285502168709488","0.0557790765867372","0.0938","0.21","3.85000000000001","83.8799999999999","-0.0213000000000001","3.52"
"931","-35","0.0572493521895172","0.0672953513639811","0.0419163750892757","0.0176145203502998","0.1272","0.2","-2.37","7.68000000000006","-0.00419999999999998","3.438"
"-1509","-47","-0.0603041926197427","-0.0513076314084664","-0.0423403374956379","-0.0376751237121944","0.088","0.790000000000001","1.7","-16.76","-0.0323","3.467"
"-32","22","-0.00184346399436919","-0.00823281817075205","0.0314926907955968","0.0281147397418406","0.1149","0","-2.06","-22.55","-0.018","3.356"
"496","185","0.0945375664098069","0.0690672756240076","0.0589434960534856","0.0571328154163924","0.1512","0.129999999999999","4.95999999999999","17.9299999999998","-0.0166999999999999","3.368"
"-212","-218","-0.00290491650052793","-0.0403135117178568","-0.0224885144311955","0.0146513730069184","0.1851","-1.41","5.71000000000001","35.3500000000001","-0.000299999999999967","3.321"
"67","-175","-0.0283274624233147","-0.0845414954112904","-0.0679669648187371","-0.0855315728834904","0.5488","-0.25","-8.73","56.74","0.0417999999999999","3.018"
"401","387","0.000199489850110979","-0.0186094519842985","-0.0537471149049313","-0.0553884494055037","0.4811","0.470000000000001","-1.41","27.49","0.0411","2.899"
"431","-255","0.0301257507081392","0.056534713897566","0.0670724955502759","0.0665157990108565","0.2658","0.299999999999999","-0.100000000000009","-39.95","0.1212","2.853"
"-673","65","-0.0369041275805593","-0.0427178349809267","-0.00625761429846783","-0.0486118228874188","0.2172","0.41","1.95","22.8399999999999","0.0467","2.558"
"39","-94","0.0500011668467568","0.0622990281110756","0.0600525492760777","0.083928474188034","0.2818","-0.17","1.10000000000001","55.1700000000001","-0.015","2.524"
"-248","60","0.0580582007068031","0.031351113103419","0.0225601781670068","0.0361930517504909","0.1486","0.00999999999999979","5.13","71.04","0.1172","2.577"
"1300","104","0.0131109526616413","-0.059948591784222","-0.0262255206139255","-0.00229287637972408","0.1381","0.300000000000001","2.75","27.8700000000001","0.0443","2.785"
"-843","-223","0.0331876394287516","0.0524285463718286","0.0650550662249234","0.0632564875089985","0.0928","0.15","6.13","20.6599999999999","-0.0203","3.155"
"-628","79","0.0233420962543978","0.0514102380686161","-0.00629103999794722","0.0223929698124117","0.05","0.869999999999999","4.49000000000001","-30.0899999999999","-0.00449999999999995","3.228"
"34","58","0.027157426788623","0.0258397902024612","0.0221146238291148","0.0314565767628245","0.0688","-0.25","7.66999999999999","14.22","0.0694999999999999","3.408"
"421","100","-0.0322810953222188","-0.0299225279251463","-0.0143162368328227","-0.00104786175458393","0.1297","0.00999999999999979","10.48","48.5799999999999","0.0888","3.423"
"-297","-188","0.0650349183618548","0.0290876579036219","0.0268993823208632","0.0280969387702452","0.0831","0.99","8.63","57.6300000000001","0.1457","3.647"
"-249","197","-0.0298195764371023","-0.0246454938323826","-0.0132507022551547","-0.0135929194552835","0.0756","-0.0599999999999987","-8.61","31.6899999999998","0.1039","3.403"
"228","-219","0.0112544727007489","-0.00619091124577409","-0.0074231100617137","-0.0184261859119328","0.1073","-0.0400000000000009","-0.699999999999989","16.78","0.0634999999999999","3.283"
