"buildpermits","faillisementen","dax","cac40","ftse","sp500","fin_stress","GAS_EU","OIL_BRENT","GOLD","Short_interest","Long_interest"
"77","29","-0.029925874109745","-0.0808907805659036","-0.0221930892908073","-0.0217083558566635","0.0711","0.73","2.69999999999999","43.3900000000001","0.109","3.172"
"-503","96","-0.213095733176409","-0.120213312002763","-0.0750952967655785","-0.0584675022719567","0.091","-0.18","-6.38","186.26","-0.0454999999999999","2.677"
"787","-6","-0.0501271469506168","-0.0881520498494446","-0.05056669724393","-0.0744671007197866","0.1278","0.0399999999999991","0.799999999999997","13.1300000000001","-0.0156000000000001","2.336"
"253","6","0.109927632816055","0.0838687268534617","0.0779391527359152","0.102306591769389","0.1105","0.57","-1.41","-105.71","0.0394000000000001","2.464"
"-116","223","-0.00858537222087108","-0.0275814341235545","-0.00702296048748963","-0.00507155372251233","0.1949","-0.0999999999999996","1.03","72.5699999999999","-0.0912000000000002","2.446"
"-304","-264","-0.031784894370686","0.00164383579326355","0.0120784490355721","0.00849656540711496","0.1901","0.209999999999999","-2.59","-99.03","-0.0586","2.376"
"-815","263","0.0907879296633141","0.042971074945374","0.0194250403455207","0.0426600444678069","0.1691","-0.0800000000000001","3.25","14.0799999999999","-0.2039","2.197"
"181","-77","0.0596752641551799","0.0456011169181405","0.032877237428151","0.0397873446720451","0.1096","-0.33","8.54000000000001","90.77","-0.1739","2.236"
"121","-29","0.0131495904291938","-0.00833012642649855","-0.0176980564377907","0.0308514756329954","0.116","0.850000000000001","5.23","-68.8699999999999","-0.1898","2.249"
"-204","-51","-0.0270865503056665","-0.0636111369911792","-0.0053362538234083","-0.00752569954498838","0.0951","-0.550000000000001","-4.47000000000001","-26.75","-0.1142","2.291"
"168","158","-0.0763192990552568","-0.0628765682898624","-0.0754333839373746","-0.0646993081586249","0.1571","0.220000000000001","-9.94","-60.1600000000001","-0.0594","1.961"
"408","-131","0.0239588747173496","0.0578370777553641","0.0459680620248353","0.0387927198737001","0.1457","-0.15","-14.93","9.72000000000003","-0.0259999999999999","1.926"
"-199","196","0.0539963453644674","0.0292886142741242","0.0114398444533723","0.0125188849402829","0.0953","-0.359999999999999","7.55","-4.47000000000003","-0.1619","1.747"
"-299","-265","0.028893744476834","0.036220229386732","0.0134313360892335","0.0195706097018711","0.0807","0.0499999999999989","10.2","36.02","-0.1646","1.757"
"285","68","0.0345929892607924","-0.0172140614661274","0.00534332789707648","0.0239471187962543","0.1009","-0.0999999999999996","0.039999999999992","114.5","-0.0861","1.844"
"-166","202","0.00614502971369824","0.021949278383623","0.00704572132800507","-0.0199878423580504","0.0639","0.5","-1.41","1.76999999999998","-0.0384","1.767"
"57","-125","0.0197563815678787","0.0366487996707523","0.0144385716823692","0.00284267246045733","0.0534","0.25","-2.26000000000001","-24.9399999999998","-0.0159","1.65"
"-166","-134","0.0275542336258017","0.0232813971305035","0.00527005980272399","0.00704336810071293","0.0518","-0.0400000000000009","-0.0299999999999869","-36.8800000000001","-0.00650000000000001","1.562"
"-226","271","0.0212712710909262","0.0248274548502287","0.0622968455710993","0.0491977919987461","0.1023","0.0800000000000001","3.28999999999999","-12.9100000000001","0.0194","1.738"
"-98","-41","-0.00442714518576892","-0.00257527313146966","0.0132779124263465","0.0109999271263543","0.0869","-0.0999999999999996","3.55","-44.28","0.0185","1.827"
"320","40","0.00690095145452041","0.00225904246577535","0.00797035194129059","0.0353552943297055","0.0371","0.0999999999999996","-7.28","-34.48","-0.0173","1.669"
"-42","-64","0.0150744150711386","0.0330360225535564","0.00286562857471395","0.0179241658366518","0.0679","1.01","-6.36","-105.23","0.0028","1.663"
"101","146","0.053525894929761","0.0235337155381288","0.0235156684318234","0.0205502023835118","0.0445","-0.590000000000002","0.150000000000006","-73.8299999999999","-0.00770000000000001","1.691"
"5","-138","-0.0477915562533582","-0.0545644738861508","-0.0574596015976816","-0.0151129287702805","0.0962","-0.369999999999999","0.0799999999999983","-70.6800000000001","0.0091","2"
"127","108","0.0390250698321619","0.0656710728656105","0.0632153617869609","0.0482777280517883","0.0613","-0.32","4.61","-57.8299999999999","0.0111","2.032"
"-452","-277","-0.021103239074538","-0.0148643713772838","-0.0319499625455961","-0.0317982680379449","0.0459","0.0400000000000009","3.23999999999999","66.22","0.00449999999999998","2.196"
"483","1","0.0588580109894004","0.0519255434008787","0.00765827582642942","0.0293155913664247","0.0468","-0.390000000000001","0.660000000000011","-3.1400000000001","-0.00269999999999998","2.322"
"-178","254","0.0498754992591195","0.0370631263871424","0.0408132839718416","0.0436299711128338","0.0508","0.119999999999999","-2.14","-32.02","0.00259999999999999","2.177"
"57","-213","0.0402869663138556","-0.00108903361431345","-0.0120760404438514","0.0276632897732352","0.048","0.0500000000000007","-1.40000000000001","-40.72","-0.00240000000000001","2.056"
"-105","23","0.0154939838221946","0.000172324572792704","0.0147020862855314","0.0232894744820538","0.0595","0.130000000000001","2.59","-54.3499999999999","0.0501","2.156"
"239","-5","-0.0260563411467913","-0.0307835823586764","-0.0360082938656987","-0.0362314077760191","0.0512","0.0399999999999991","-3.25","22.76","0.0185","2.098"
"-304","-38","0.0405980830850012","0.0565500567629904","0.0449472117438923","0.0422133750722749","0.0536","-0.289999999999999","1.39","55.3099999999999","-0.00389999999999996","1.891"
"136","-119","-0.0141492376207246","-0.00376838382599587","-0.0315209144086825","0.00690824842694404","0.0633","-0.42","-1.41","36.5","0.0172","1.81"
"0","259","0.00493972147785549","0.0216004171341027","0.027149921351846","0.00618164336558547","0.0303","-0.15","0.390000000000001","-37.6299999999999","0.0244","1.846"
"-39","-248","0.0347963441884822","0.00714554612447493","0.00946830810112509","0.0208121960133578","0.0304","-0.530000000000001","1.89","-9.71000000000004","-0.00509999999999999","1.709"
"128","-139","-0.0111446667545021","-0.0216348292153583","-0.0148070319397462","0.0188789967135605","0.0304","-0.43","2.19","-9.6400000000001","-0.0832","1.598"
"272","213","-0.0442460591156131","-0.0407716212070248","-0.00204836121605823","-0.0151946876379911","0.0293","-0.5","-4.89","31.49","-0.0364","1.407"
"-541","-187","0.00664168285221578","0.0312757808163866","0.0132401003755103","0.0369636444079893","0.0228","-0.129999999999999","-5.06","-15.4599999999998","-0.0134","1.2"
"362","120","0.000435998803338222","0.0080025602827245","-0.0293269459981911","-0.0156354361052902","0.0363","0.0999999999999996","-4.58","-58.5800000000002","-0.0945","1.154"
"-71","-39","-0.0156833548667503","-0.042356522333435","-0.0115726155892748","0.0229363988295646","0.0514","0.529999999999999","-10.07","-14.0599999999999","-0.0145","1.032"
"-101","-61","0.0677687236996292","0.0364380826369803","0.0265444433095059","0.0242374735633062","0.0291","-0.869999999999999","-8.83","-47.1600000000001","-0.00170000000000001","0.934"
"366","63","-0.0177196858441544","-0.0271126205674079","-0.02355493518637","-0.00419738422112559","0.0338","0.93","-16.11","25.29","0","0.777"
"-440","-91","0.0867642566501168","0.0747221419471007","0.0275335337670128","-0.0315327792664259","0.1669","-0.58","-14.26","50.1300000000001","-0.0182","0.52"
"555","8","0.0640461838488537","0.0727067277582414","0.0288131572100845","0.0534388763256279","0.1174","-0.98","9.86","-23.6700000000001","-0.0145","0.416"
"-184","183","0.0483245227510896","0.016456889914167","-0.0253226345531363","-0.0175491974339632","0.0977","0","-2.14","-48.4499999999998","-0.021","0.326"
"123","-238","-0.0437113158782427","0.0025495908263018","0.0273215713243733","0.00848472254463495","0.0606","-1.5","3.6","20.3","-0.0225","0.314"
"-501","-108","-0.00354725008373258","-0.00767830243512257","0.0034133851266418","0.0104367296753374","0.1134","-0.0899999999999999","5.17","-0.299999999999955","-0.0151","0.754"
"321","134","-0.0419449642556859","-0.0444424911444461","-0.0686513382727174","-0.0212355588717585","0.0666","-0.00999999999999979","-2.22","-17.1300000000001","-0.0035","1.054"
"-195","-67","0.0327180402783309","0.0592526773110631","0.0265273674726476","0.0195496829900197","0.0478","0.0200000000000005","-6.47000000000001","-53.1900000000001","-0.0048","0.986"
"27","-139","-0.0973978023516047","-0.0883234132655382","-0.0693097142263017","-0.064624730993124","0.088","-0.340000000000001","-8.88","-10.3799999999999","-0.009","0.853"
"98","118","-0.0601609626244244","-0.0434093060020189","-0.0302715839117447","-0.0267987309634634","0.0826","-0.0699999999999994","0.25","6.83999999999992","-0.0093","0.866"
"-93","-22","0.11613871033426","0.0946654089280869","0.0482275259781488","0.0797193795433992","0.0591","-0.25","0.879999999999995","34.48","-0.0166","0.725"
"150","-16","0.0478754578392238","0.0121642005490763","-0.000786336643420427","0.000504741706804701","0.042","-0.53","-3.7","-72.8099999999999","-0.034","0.716"
"3","159","-0.0577981197852235","-0.0668412149837252","-0.0180663241565284","-0.0176856583902572","0.0513","-0.41","-6.7","-10.7","-0.0387","0.754"
"-438","-181","-0.0920657428814184","-0.0486152923574323","-0.0257192042806498","-0.0520676173054966","0.0586","-0.69","-6.92","22.1700000000001","-0.0198","0.646"
"455","85","-0.0313820338693951","-0.0144737056506248","0.00218379567373361","-0.00413690551499268","0.0388","-0.43","2.4","101.59","-0.0375","0.371"
"-150","48","0.0483225960108715","0.00721176275396651","0.0126794079189434","0.0639049902868294","0.0277","-0.0600000000000001","5.87","45.6400000000001","-0.0449","0.32"
"247","-137","0.00734438416433569","0.00996146251496555","0.0107919353328398","0.00269576145115469","0.0365","0.0600000000000001","3.18","-2.88000000000011","-0.0207","0.395"
"-248","33","0.0220453912550731","0.0171607477091644","-0.00177990344471546","0.0152083668105245","0.0517","0.36","4.88","18.6900000000001","-0.00799999999999998","0.384"
"418","-35","-0.0584487007701462","-0.0613567842080709","0.0429587624907874","0.000910506603153394","0.0745","0.43","1.34999999999999","15.45","-0.0107","0.25"
"-37","-30","0.0657068776994372","0.0466428478129277","0.0332792210392903","0.0349904326910533","0.0829","-0.0899999999999999","-3.41","60.26","-0.0266","0.062"
"-224","-10","0.02438612082166","-0.000358152420735891","0.00845562876653716","-0.00121998678035151","0.0483","-0.62","1.07","3.50999999999999","-0.00370000000000004","0.027"
"252","-64","-0.00773999518337298","0.00225951226870258","0.0172216124518609","-0.0012352137017535","0.0571","0.2","0.0499999999999972","-13.5600000000002","-0.00339999999999996","0.061"
"-252","0","0.014544081640377","0.0136200524636596","0.00792589281080325","-0.0196168370434728","0.0453","1.09","3.54","-60.0599999999999","-0.00740000000000002","0.156"
"250","195","-0.00231960695029088","0.0152034446023599","-0.0248084335513639","0.0336035450444339","0.0682","0.350000000000001","-3.29","-28.2","-0.00369999999999998","0.385"
"152","-177","0.0760500229924546","0.0601771928266093","0.0515674408649307","0.0180371112992788","0.0594","-0.27","7.63","-80.99","-0.00310000000000005","0.436"
"-200","101","0.00471404504619777","-0.0236006541208766","-0.00612269984245373","0.0177263146210631","0.0335","0.72","0.82","34.74","-0.00969999999999999","0.481"
"179","-125","0.0255986740548497","0.0228332385590324","0.0228658961691668","0.0365230007382769","0.0508","-0.0899999999999999","0.600000000000001","42.1000000000001","-0.00309999999999999","0.486"
"226","27","0.0396336635386803","0.0528982774167606","0.00815838572075656","-0.000389272892131309","0.0451","-1.05","-3.52","-2.77999999999997","-0.000699999999999978","0.485"
"-334","-50","0.0101120215454902","0.0278790999891338","-0.0163838785601165","0.00905013247819841","0.0437","0.00999999999999979","1.01","35.46","-0.00110000000000005","0.498"
"394","94","0.01413421638218","0.00308973174523253","0.0429436054775323","0.0115097591109805","0.047","0.0499999999999998","-2.11","-20.8400000000001","0.000900000000000012","0.589"
"-82","-76","-0.023251838555554","-0.0313260622513862","-0.0279535486417686","0.00480222604050429","0.0568","-0.17","-3.98","14.22","-0.0005","0.503"
"204","-35","-0.0169268849054163","-0.00526904879699153","0.00807645048759653","0.0191640175471006","0.1216","0.11","1.8","-23.4200000000001","-0.000400000000000011","0.688"
"-483","39","-0.00516340388085545","-0.00160720867916098","0.00791758250534258","0.000546283779694789","0.1004","0.48","2.68","46.2","0.00130000000000002","0.542"
"241","-49","0.0621481709738418","0.0469045817057374","-0.0078090961645465","0.019119039352355","0.0536","0.48","3.79","31.03","-0.000300000000000022","0.532"
"-79","72","0.0307571514980918","0.0320305009712119","0.0161850839669739","0.0219455600318419","0.0289","0.22","2.46","-34.5599999999999","-0.000099999999999989","0.541"
"-4","-64","-0.0156621897251767","-0.0239987683726195","-0.022457373570159","0.0276955410466346","0.0414","0.510000000000001","4.95","2.3900000000001","0.0005","0.468"
"-234","-54","-0.00819851776160441","-0.0112734945210686","0.0481093948107478","0.00978361457487154","0.0413","0.449999999999999","1.63999999999999","-17.45","0.00109999999999999","0.452"
"56","133","0.0208257858234511","0.0313834214320021","-0.0202616031794598","0.0546573983583283","0.0424","-0.48","4.78","66.8499999999999","-0.000599999999999989","0.611"
"137","-121","-0.0588361787785985","-0.0298918124859711","-0.0408712461193694","-0.0397261075980841","0.1277","0.0599999999999996","-3.56999999999999","-0.569999999999936","0","0.761"
"192","59","-0.0276481920101492","-0.0292151777036427","-0.0245384191152027","-0.0272524973669395","0.0753","-0.0199999999999996","1.03","-6.06999999999994","0.000599999999999989","0.626"
"-139","-25","0.0417222844906018","0.0661181652445055","0.0621788634258973","0.00271508581182456","0.0673","0.23","5.17999999999999","10.0999999999999","-0.000599999999999989","0.69"
"38","55","-0.000572685426288189","-0.0223658406810703","0.0222429437589433","0.0213781911830662","0.0926","0.56","5.02000000000001","-31.3099999999999","0.00330000000000003","0.671"
"120","-67","-0.0239978576620814","-0.0139660184558252","-0.00539342124056219","0.0048307493865698","0.1021","-0.04","-1.46000000000001","-21.8800000000001","0.00319999999999998","0.565"
"106","47","0.039787817818036","0.0346639178588521","0.0145462185751288","0.0353879507375243","0.0701","0.149999999999999","-0.75","-43.8599999999999","0.00130000000000002","0.474"
"-402","-40","-0.035080923858013","-0.0191338082949635","-0.0416891592241111","0.0298143145243825","0.0386","0.48","-1.31","-36","0.00169999999999998","0.473"
"80","-21","-0.0095348414016545","0.0158971110958444","0.0104133143489928","0.00428509328633364","0.0868","1.44","5.73","-3.31999999999994","0.000200000000000033","0.551"
"198","90","-0.0674867822158838","-0.0756103717440677","-0.0522173896352172","-0.0719293459542971","0.1236","-0.73","1.61","17","0.00109999999999999","0.582"
"-273","-50","-0.0167607206612495","-0.0177318359969671","-0.0209671353111318","0.0177017520561176","0.0667","-0.52","-15.3","5.25999999999999","0.00129999999999997","0.518"
"-176","-23","-0.0640367131133992","-0.0561505329074041","-0.0367847973069431","-0.0962652198578988","0.0834","-0.289999999999999","-8.71","29.75","0.0045","0.401"
"80","65","0.0565342837919278","0.0539098377273444","0.0351645787463646","0.0757421519867565","0.0741","-0.720000000000001","2.81","41.3499999999999","0.00390000000000001","0.332"
"-54","-47","0.0301970121616488","0.0484417027311199","0.0150676883313334","0.0292955533654018","0.083","-1.25","4.85999999999999","28.3199999999999","-0.000400000000000011","0.236"
"119","12","0.000902745967099605","0.0207729840089677","0.0284959254813337","0.0177655108902286","0.0534","-0.83","2.28","-19.1699999999998","-0.000799999999999967","0.15"
"11","62","0.0685677754332676","0.0431413092956898","0.0189154735859738","0.0385603974175712","0.0425","-0.26","4.79000000000001","-14.99","-0.00130000000000002","0.195"
"138","-93","-0.0512963838851928","-0.0702120551659764","-0.0351890562480293","-0.0680408940828743","0.0803","-0.58","-0.670000000000002","-2.21000000000004","-0.00140000000000001","0.11"
"-125","18","0.0557194596523054","0.0616837663434833","0.0361860924261919","0.0666583015630264","0.0704","-0.75","-7.23","75.3399999999999","-0.017","-0.092"
"387","66","-0.0170624874918932","-0.00363005440053144","0.0214763667282352","0.0130427248337055","0.1335","0.0300000000000002","0.700000000000003","53.8500000000001","-0.036","-0.206"
"-888","-80","-0.0207033630108882","-0.00698586259595402","-0.0513293159295749","-0.0182572817432627","0.1487","0.0600000000000001","-4.75","87.52","-0.0428","-0.499"
"309","12","0.0401246073593509","0.0353693946662741","0.0275069677292539","0.0170352505910722","0.1029","0.53","3.08","10.1699999999998","-0.00990000000000002","-0.427"
"134","51","0.0346911414162623","0.00912899432668368","-0.0218067798009187","0.0202258421533168","0.0752","0.85","-2.96","-15.77","0.00470000000000004","-0.314"
"-166","-27","0.0283195141078902","0.0301371514793338","0.0134432679507999","0.0334802660713791","0.0483","0.0900000000000007","3.37","-24.02","0.0116","-0.192"
"206","-12","0.000953724610036844","0.0122678852945182","0.0263164114781755","0.0281887562985421","0.0447","-0.53","3.10999999999999","8.34000000000015","0.00659999999999999","-0.135"
"-117","-9","-0.0203613643105136","-0.0291457133514967","-0.0345857222256676","-0.00162941960244289","0.2193","-0.99","-2.24999999999999","81.54","0.00359999999999999","-0.17"
"32","28","-0.0878343368005385","-0.0893774129021985","-0.101828757155927","-0.0878595369083879","0.2666","-0.72","-8.6","36.4299999999998","-0.0177","-0.335"
"347","-8","-0.179578707585748","-0.188850623902308","-0.14858415220062","-0.133667724670374","0.4646","-0.19","-22.02","-5.16999999999985","-0.00780000000000003","-0.326"
"-204","32","0.0890888772870557","0.0392677934035923","0.0396139639285309","0.119420838760177","0.2116","-0.6","-9.64","91.24","0.1626","-0.218"
"-100","-33","0.0646335170553556","0.0266016586936253","0.0292895919477516","0.0442865329490969","0.1439","-0.54","7.68","32.74","-0.018","-0.312"
"176","-14","0.060616659690524","0.0499614956523864","0.0152049009195192","0.0182213743567186","0.1553","0.17","8.91","16.3099999999999","-0.104","-0.293"
"147","-97","0.000197420027456374","-0.0313411051919221","-0.0450708791235872","0.0536368016345055","0.1537","0.05","2.88","114.29","-0.0681","-0.39"
"-696","-42","0.0500540783364443","0.0336136432282181","0.0110949750454523","0.0677190830043575","0.109","1.06","1.45","122.12","-0.0356","-0.412"
"510","80","-0.0143664356330433","-0.0294935304975805","-0.0164843074982297","-0.0400181199831771","0.08","1.09","-3.16999999999999","-46.71","-0.0117","-0.441"
"-57","-69","-0.0991261638763277","-0.0445289197241898","-0.0504852811463046","-0.0280556922855553","0.0791","0.94","-0.620000000000005","-21.6500000000001","-0.0177","-0.528"
"9","10","0.1398528051366","0.183311713396943","0.116465388176053","0.1021464279066","0.092","-0.0499999999999998","2.76","-33.97","-0.0118","-0.543"
"258","-3","0.0316665526357216","0.00593686835962259","0.0305365727011271","0.036449047840593","0.0476","1.02","6.64","-7.87999999999988","-0.0172","-0.553"
"-172","-32","-0.0210610198764059","-0.0277993382987916","-0.00823753492404933","-0.0111991376508893","0.0595","1.41","4.68","8.55999999999995","-0.0091","-0.532"
"357","-35","0.0259699258200303","0.0547783259680248","0.0117758698012338","0.0257568766725367","0.0654","-1.11","7.41","-58.8099999999999","0.00609999999999999","-0.392"
"379","61","0.084931413292697","0.0618711896338109","0.0348902852684976","0.0415628072825474","0.0529","-0.0300000000000002","3.23","-89.9400000000001","0.002","-0.331"
"-570","-41","0.00846404031240588","0.0327912584561147","0.0374511676076441","0.0510973304680551","0.0346","1.02","-0.420000000000002","41.8099999999999","0.000900000000000012","-0.296"
"-154","-6","0.0186685628062317","0.0279478493299727","0.00754703181044647","0.00547149271672431","0.0503","1.76","3.27000000000001","90.22","-0.00190000000000001","-0.186"
"306","9","0.00710196527393592","0.00936481656857246","0.00211945972189831","0.0219708725661221","0.0486","1.39","5.02999999999999","-15.6900000000001","-0.00280000000000002","-0.236"
"124","-42","0.000859174592637402","0.0159950011911913","-0.000739199650524824","0.0224931759222518","0.0551","2.21","1.32000000000001","-26.73","-0.0018999999999999","-0.381"
"-672","8","0.0185285745526951","0.0101438791439001","0.0123518233221294","0.0285781431597929","0.03","2.92","-4.37","-22.5599999999999","-0.00280000000000002","-0.48"
"404","11","-0.0369480844724688","-0.0242690858496939","-0.00468817673141508","-0.0487377927828341","0.0389","7.41","4.58","-10.1399999999999","0.00259999999999994","-0.339"
"-136","-18","0.0276648706338367","0.0464985560948961","0.0211122328163018","0.0668581752839899","0.0441","8.21","9.05000000000001","1.70999999999981","-0.00479999999999992","-0.178"
"52","90","-0.0382417945894673","-0.0161136479890942","-0.024915445754857","-0.00836862565520491","0.0318","-3.43","-2.88000000000001","44.9100000000001","-0.0176000000000001","-0.268"
"92","-64","0.0506631311891184","0.062275231208714","0.0450089814167853","0.0426886481613966","0.0384","10.41","-6.45999999999999","-31.3299999999999","-0.0145999999999999","-0.318"
"-395","-27","-0.0263862328261677","-0.0217401284344714","0.0107618307100168","-0.0540182299992846","0.0519","-9.77","11.22","25.5899999999999","0.0218999999999999","-0.098"
"202","51","-0.0675235224401121","-0.0498520795126325","-0.000817559572434234","-0.0318627610217117","0.0622","-1.03","10.23","40.28","0.0286000000000001","0.237"
"300","13","-0.00320473333536953","0.000156177252568668","0.00766671187173174","0.0351482862715233","0.1646","15.16","19.83","91.53","0.0365","0.343"